session_id,idx,time_ms,map_id,position_x,position_y,position_z
Analytics_Data_Attempt_34,7586,109000,Cidades-Inteligentes-01-Superficie Revisada,-29.31,3.02,114.6
Analytics_Data_Attempt_34,7692,111000,Cidades-Inteligentes-01-Superficie Revisada,-29.67,3.02,109.14
Analytics_Data_Attempt_34,7751,112000,Cidades-Inteligentes-01-Superficie Revisada,-30.35,3.02,106.77
Analytics_Data_Attempt_34,7820,114000,Cidades-Inteligentes-01-Superficie Revisada,-29.32,3.02,103.05
Analytics_Data_Attempt_34,7948,115000,Cidades-Inteligentes-01-Superficie Revisada,-32.43,3.02,98.77
Analytics_Data_Attempt_34,7983,116000,Cidades-Inteligentes-01-Superficie Revisada,-32.85,3.02,98.32
Analytics_Data_Attempt_34,8051,117000,Cidades-Inteligentes-01-Superficie Revisada,-34.76,3.02,98.36
Analytics_Data_Attempt_34,8162,118000,Cidades-Inteligentes-01-Superficie Revisada,-35.44,3.02,97.58
Analytics_Data_Attempt_34,8273,119000,Cidades-Inteligentes-01-Superficie Revisada,-26.51,3.02,97.94
Analytics_Data_Attempt_34,8380,120000,Cidades-Inteligentes-01-Superficie Revisada,-17.7,3.02,99.05
Analytics_Data_Attempt_34,8480,121000,Cidades-Inteligentes-01-Superficie Revisada,-13.46,3.02,98.91
Analytics_Data_Attempt_34,8579,122000,Cidades-Inteligentes-01-Superficie Revisada,-22.15,3.02,100.35
Analytics_Data_Attempt_34,8674,123000,Cidades-Inteligentes-01-Superficie Revisada,-31.05,3.02,102.38
Analytics_Data_Attempt_34,8748,124000,Cidades-Inteligentes-01-Superficie Revisada,-33.96,3.02,98.26
Analytics_Data_Attempt_34,8782,130000,Cidades-Inteligentes-01-Superficie Revisada,-33.53,3.02,98.09
Analytics_Data_Attempt_34,8859,131000,Cidades-Inteligentes-01-Superficie Revisada,-35.23,3.02,97.37
Analytics_Data_Attempt_34,8912,134000,Cidades-Inteligentes-01-Superficie Revisada,-36.04,2.74,96.55
Analytics_Data_Attempt_34,9016,135000,Cidades-Inteligentes-01-Superficie Revisada,-38.19,3.02,102.1
Analytics_Data_Attempt_34,9081,136000,Cidades-Inteligentes-01-Superficie Revisada,-38.1,3.02,99.69
Analytics_Data_Attempt_34,9097,137000,Cidades-Inteligentes-01-Superficie Revisada,-37.46,3.02,100.67
Analytics_Data_Attempt_34,9214,138000,Cidades-Inteligentes-01-Superficie Revisada,-36.41,3.02,99.2
Analytics_Data_Attempt_34,9292,139000,Cidades-Inteligentes-01-Superficie Revisada,-36.49,3.02,98.49
Analytics_Data_Attempt_34,9303,140000,Cidades-Inteligentes-01-Superficie Revisada,-36.48,3.02,98.46
Analytics_Data_Attempt_34,9334,148000,Cidades-Inteligentes-01-Superficie Revisada,-35.49,3.02,97.47
Analytics_Data_Attempt_34,9393,149000,Cidades-Inteligentes-01-Superficie Revisada,-34.44,0.7,96.42
Analytics_Data_Attempt_34,9527,150000,Cidades-Inteligentes-01-Superficie Revisada,-36.63,3.02,102.61
Analytics_Data_Attempt_34,9606,151000,Cidades-Inteligentes-01-Superficie Revisada,-32.84,3.02,100.78
Analytics_Data_Attempt_34,9661,152000,Cidades-Inteligentes-01-Superficie Revisada,-33.11,3.02,100.2
Analytics_Data_Attempt_34,9691,153000,Cidades-Inteligentes-01-Superficie Revisada,-33.35,3.02,100.01
Analytics_Data_Attempt_34,9754,154000,Cidades-Inteligentes-01-Superficie Revisada,-34.2,3.02,99.48
Analytics_Data_Attempt_34,9810,155000,Cidades-Inteligentes-01-Superficie Revisada,-34.31,3.02,97.59
Analytics_Data_Attempt_34,9906,156000,Cidades-Inteligentes-01-Superficie Revisada,-34.28,3.02,99.5
Analytics_Data_Attempt_34,10000,157000,Cidades-Inteligentes-01-Superficie Revisada,-34.3,3.02,100.17
Analytics_Data_Attempt_34,10083,158000,Cidades-Inteligentes-01-Superficie Revisada,-34.98,3.02,97.59
Analytics_Data_Attempt_34,10121,159000,Cidades-Inteligentes-01-Superficie Revisada,-35.02,3.02,99.7
Analytics_Data_Attempt_34,10177,160000,Cidades-Inteligentes-01-Superficie Revisada,-31.73,3.02,102.33
Analytics_Data_Attempt_34,10276,161000,Cidades-Inteligentes-01-Superficie Revisada,-29.89,3.02,98.66
Analytics_Data_Attempt_34,10346,162000,Cidades-Inteligentes-01-Superficie Revisada,-30.66,3.02,97.45
Analytics_Data_Attempt_34,10438,163000,Cidades-Inteligentes-01-Superficie Revisada,-34.83,3.02,99.89
Analytics_Data_Attempt_34,10471,164000,Cidades-Inteligentes-01-Superficie Revisada,-35.08,3.02,98.76
Analytics_Data_Attempt_34,10534,166000,Cidades-Inteligentes-01-Superficie Revisada,-35.97,3.02,99.18
Analytics_Data_Attempt_34,10601,167000,Cidades-Inteligentes-01-Superficie Revisada,-36.47,3.02,97.89
Analytics_Data_Attempt_34,10693,169000,Cidades-Inteligentes-01-Superficie Revisada,-31.36,3.02,98.99
Analytics_Data_Attempt_34,10745,170000,Cidades-Inteligentes-01-Superficie Revisada,-32.45,3.02,98.19
Analytics_Data_Attempt_34,10799,171000,Cidades-Inteligentes-01-Superficie Revisada,-33.79,0.96,96.45
Analytics_Data_Attempt_34,10911,172000,Cidades-Inteligentes-01-Superficie Revisada,-35.01,3.02,100.68
Analytics_Data_Attempt_34,10971,173000,Cidades-Inteligentes-01-Superficie Revisada,-36.24,3.02,99.66
Analytics_Data_Attempt_34,10993,175000,Cidades-Inteligentes-01-Superficie Revisada,-36.36,3.02,99.47
Analytics_Data_Attempt_34,11009,176000,Cidades-Inteligentes-01-Superficie Revisada,-36.39,3.02,99.4
Analytics_Data_Attempt_34,11072,178000,Cidades-Inteligentes-01-Superficie Revisada,-35.43,3.02,102.66
Analytics_Data_Attempt_34,11136,179000,Cidades-Inteligentes-01-Superficie Revisada,-31.39,3.02,103.5
Analytics_Data_Attempt_34,11232,180000,Cidades-Inteligentes-01-Superficie Revisada,-23.96,3.02,101.27
Analytics_Data_Attempt_34,11323,181000,Cidades-Inteligentes-01-Superficie Revisada,-15.38,3.02,98.69
Analytics_Data_Attempt_34,11413,182000,Cidades-Inteligentes-01-Superficie Revisada,-8.15,3.02,101.74
Analytics_Data_Attempt_34,11533,183000,Cidades-Inteligentes-01-Superficie Revisada,-14.55,3.02,102.89
Analytics_Data_Attempt_34,11659,184000,Cidades-Inteligentes-01-Superficie Revisada,-23.28,3.02,101.4
Analytics_Data_Attempt_34,11790,185000,Cidades-Inteligentes-01-Superficie Revisada,-32.43,3.02,101.55
Analytics_Data_Attempt_34,11920,186000,Cidades-Inteligentes-01-Superficie Revisada,-41.35,3.02,100.37
Analytics_Data_Attempt_34,12053,187000,Cidades-Inteligentes-01-Superficie Revisada,-38.17,3.02,99.73
Analytics_Data_Attempt_34,12157,188000,Cidades-Inteligentes-01-Superficie Revisada,-36.98,3.02,97.17
Analytics_Data_Attempt_35,0,1000,Cidades-Inteligentes-01-Superficie Revisada,-3.73,-8.48,304.35
Analytics_Data_Attempt_35,141,2000,Cidades-Inteligentes-01-Superficie Revisada,-4.37,-8.48,296.26
Analytics_Data_Attempt_35,278,3000,Cidades-Inteligentes-01-Superficie Revisada,-3.46,-8.48,287.24
Analytics_Data_Attempt_35,418,4000,Cidades-Inteligentes-01-Superficie Revisada,-4.38,-8.48,278.31
Analytics_Data_Attempt_35,557,5000,Cidades-Inteligentes-01-Superficie Revisada,-4.6,-7.24,269.45
Analytics_Data_Attempt_35,694,6000,Cidades-Inteligentes-01-Superficie Revisada,2.49,-6.73,265.04
Analytics_Data_Attempt_35,838,7000,Cidades-Inteligentes-01-Superficie Revisada,0.57,-3.7,259.24
Analytics_Data_Attempt_35,982,8000,Cidades-Inteligentes-01-Superficie Revisada,-7.67,-1.41,257.12
Analytics_Data_Attempt_35,1124,9000,Cidades-Inteligentes-01-Superficie Revisada,-8.72,-11.44,255.29
Analytics_Data_Attempt_35,1256,10000,Cidades-Inteligentes-01-Superficie Revisada,-11.23,-0.73,257.9
Analytics_Data_Attempt_35,1395,11000,Cidades-Inteligentes-01-Superficie Revisada,-9.53,1.27,250.29
Analytics_Data_Attempt_35,1532,12000,Cidades-Inteligentes-01-Superficie Revisada,-6.43,3.27,242.04
Analytics_Data_Attempt_35,1672,13000,Cidades-Inteligentes-01-Superficie Revisada,-5.84,3.02,233.31
Analytics_Data_Attempt_35,1784,14000,Cidades-Inteligentes-01-Superficie Revisada,-6.47,3.02,227.84
Analytics_Data_Attempt_35,1916,15000,Cidades-Inteligentes-01-Superficie Revisada,-7.71,3.02,219.13
Analytics_Data_Attempt_35,2032,16000,Cidades-Inteligentes-01-Superficie Revisada,-4.84,3.02,213.69
Analytics_Data_Attempt_35,2091,17000,Cidades-Inteligentes-01-Superficie Revisada,-2.64,3.02,211.47
Analytics_Data_Attempt_35,2110,18000,Cidades-Inteligentes-01-Superficie Revisada,-2.59,3.02,211.45
Analytics_Data_Attempt_35,2229,19000,Cidades-Inteligentes-01-Superficie Revisada,-4.72,3.02,209.01
Analytics_Data_Attempt_35,2309,20000,Cidades-Inteligentes-01-Superficie Revisada,-9.54,3.02,207.1
Analytics_Data_Attempt_35,2376,21000,Cidades-Inteligentes-01-Superficie Revisada,-10.5,3.02,203.85
Analytics_Data_Attempt_35,2468,22000,Cidades-Inteligentes-01-Superficie Revisada,-11.17,3.02,199.9
Analytics_Data_Attempt_35,2519,23000,Cidades-Inteligentes-01-Superficie Revisada,-10.27,3.02,198.11
Analytics_Data_Attempt_35,2560,24000,Cidades-Inteligentes-01-Superficie Revisada,-7.54,3.02,196.57
Analytics_Data_Attempt_35,2619,25000,Cidades-Inteligentes-01-Superficie Revisada,-7.94,3.02,196.08
Analytics_Data_Attempt_35,2713,26000,Cidades-Inteligentes-01-Superficie Revisada,-3.46,3.02,201.25
Analytics_Data_Attempt_35,2787,27000,Cidades-Inteligentes-01-Superficie Revisada,-5.74,3.02,200.23
Analytics_Data_Attempt_35,2906,28000,Cidades-Inteligentes-01-Superficie Revisada,-7.52,3.02,191.75
Analytics_Data_Attempt_35,3037,29000,Cidades-Inteligentes-01-Superficie Revisada,-6.79,3.02,182.64
Analytics_Data_Attempt_35,3169,30000,Cidades-Inteligentes-01-Superficie Revisada,-8.42,3.02,174.18
Analytics_Data_Attempt_35,3301,31000,Cidades-Inteligentes-01-Superficie Revisada,-17.07,3.02,172.08
Analytics_Data_Attempt_35,3434,32000,Cidades-Inteligentes-01-Superficie Revisada,-25.87,3.02,170.6
Analytics_Data_Attempt_35,3561,33000,Cidades-Inteligentes-01-Superficie Revisada,-30.98,3.02,169.61
Analytics_Data_Attempt_35,3693,34000,Cidades-Inteligentes-01-Superficie Revisada,-31.0,3.02,161.94
Analytics_Data_Attempt_35,3824,35000,Cidades-Inteligentes-01-Superficie Revisada,-29.78,3.02,152.97
Analytics_Data_Attempt_35,3993,36000,Cidades-Inteligentes-01-Superficie Revisada,-28.56,3.02,143.98
Analytics_Data_Attempt_35,4093,37000,Cidades-Inteligentes-01-Superficie Revisada,-29.16,3.02,140.86
Analytics_Data_Attempt_35,4096,38000,Cidades-Inteligentes-01-Superficie Revisada,-29.16,3.02,140.85
Analytics_Data_Attempt_35,4172,39000,Cidades-Inteligentes-01-Superficie Revisada,-30.99,3.02,134.86
Analytics_Data_Attempt_35,4292,40000,Cidades-Inteligentes-01-Superficie Revisada,-30.79,3.02,124.76
Analytics_Data_Attempt_35,4421,41000,Cidades-Inteligentes-01-Superficie Revisada,-29.09,3.02,114.38
Analytics_Data_Attempt_35,4509,42000,Cidades-Inteligentes-01-Superficie Revisada,-29.88,3.02,110.36
Analytics_Data_Attempt_35,4589,43000,Cidades-Inteligentes-01-Superficie Revisada,-30.2,3.02,107.17
Analytics_Data_Attempt_35,4695,44000,Cidades-Inteligentes-01-Superficie Revisada,-28.68,3.02,107.9
Analytics_Data_Attempt_35,4746,45000,Cidades-Inteligentes-01-Superficie Revisada,-29.19,3.02,108.42
Analytics_Data_Attempt_35,4840,46000,Cidades-Inteligentes-01-Superficie Revisada,-31.0,3.02,104.85
Analytics_Data_Attempt_35,4938,47000,Cidades-Inteligentes-01-Superficie Revisada,-32.06,3.02,101.12
Analytics_Data_Attempt_35,5007,48000,Cidades-Inteligentes-01-Superficie Revisada,-33.16,3.02,100.01
Analytics_Data_Attempt_35,5035,49000,Cidades-Inteligentes-01-Superficie Revisada,-33.17,3.02,99.75
Analytics_Data_Attempt_35,5126,56000,Cidades-Inteligentes-01-Superficie Revisada,-34.88,3.02,98.38
Analytics_Data_Attempt_35,5147,57000,Cidades-Inteligentes-01-Superficie Revisada,-34.32,3.02,99.63
Analytics_Data_Attempt_35,5229,58000,Cidades-Inteligentes-01-Superficie Revisada,-34.06,3.02,100.41
Analytics_Data_Attempt_35,5236,76000,Cidades-Inteligentes-01-Superficie Revisada,-34.05,3.02,100.31
Analytics_Data_Attempt_35,5362,77000,Cidades-Inteligentes-01-Superficie Revisada,-34.2,3.02,100.43
Analytics_Data_Attempt_35,5470,78000,Cidades-Inteligentes-01-Superficie Revisada,-34.82,3.02,87.31
Analytics_Data_Attempt_35,5519,79000,Cidades-Inteligentes-01-Superficie Revisada,-34.22,3.02,86.76
Analytics_Data_Attempt_35,5606,80000,Cidades-Inteligentes-01-Superficie Revisada,-32.98,3.02,86.54
Analytics_Data_Attempt_35,5690,97000,Cidades-Inteligentes-01-Superficie Revisada,-18.58,3.02,79.53
Analytics_Data_Attempt_35,5743,98000,Cidades-Inteligentes-01-Superficie Revisada,-19.51,3.02,79.21
Analytics_Data_Attempt_35,5834,103000,Cidades-Inteligentes-01-Superficie Revisada,-19.96,3.02,64.24
Analytics_Data_Attempt_35,5917,104000,Cidades-Inteligentes-01-Superficie Revisada,-17.78,3.02,61.75
Analytics_Data_Attempt_35,6030,105000,Cidades-Inteligentes-01-Superficie Revisada,-11.92,3.02,54.86
Analytics_Data_Attempt_35,6136,106000,Cidades-Inteligentes-01-Superficie Revisada,-15.39,3.02,50.89
Analytics_Data_Attempt_35,6233,107000,Cidades-Inteligentes-01-Superficie Revisada,-9.5,3.02,49.62
Analytics_Data_Attempt_35,6276,108000,Cidades-Inteligentes-01-Superficie Revisada,-9.65,3.02,49.43
Analytics_Data_Attempt_35,6319,113000,Cidades-Inteligentes-01-Superficie Revisada,-10.06,3.02,49.04
Analytics_Data_Attempt_35,6322,114000,Cidades-Inteligentes-01-Superficie Revisada,-10.06,3.02,49.04
Analytics_Data_Attempt_35,6406,116000,Cidades-Inteligentes-01-Superficie Revisada,-10.02,3.02,48.99
Analytics_Data_Attempt_35,6439,117000,Cidades-Inteligentes-01-Superficie Revisada,-10.29,3.02,48.24
Analytics_Data_Attempt_35,6468,118000,Cidades-Inteligentes-01-Superficie Revisada,-10.81,3.02,46.9
Analytics_Data_Attempt_35,6518,119000,Cidades-Inteligentes-01-Superficie Revisada,-10.57,3.02,48.13
Analytics_Data_Attempt_35,6530,120000,Cidades-Inteligentes-01-Superficie Revisada,-10.56,3.02,48.11
Analytics_Data_Attempt_35,6546,121000,Cidades-Inteligentes-01-Superficie Revisada,-10.56,3.02,48.08
Analytics_Data_Attempt_35,6608,124000,Cidades-Inteligentes-01-Superficie Revisada,-10.59,3.02,48.03
Analytics_Data_Attempt_35,6686,125000,Cidades-Inteligentes-01-Superficie Revisada,-10.3,3.02,32.71
Analytics_Data_Attempt_35,6732,126000,Cidades-Inteligentes-01-Superficie Revisada,-9.53,3.02,33.38
Analytics_Data_Attempt_35,6787,127000,Cidades-Inteligentes-01-Superficie Revisada,-7.02,3.1,32.11
Analytics_Data_Attempt_35,6840,128000,Cidades-Inteligentes-01-Superficie Revisada,-7.49,3.02,33.64
Analytics_Data_Attempt_35,6888,129000,Cidades-Inteligentes-01-Superficie Revisada,-9.99,3.04,33.03
Analytics_Data_Attempt_35,6934,130000,Cidades-Inteligentes-01-Superficie Revisada,-9.63,3.02,33.65
Analytics_Data_Attempt_35,7016,131000,Cidades-Inteligentes-01-Superficie Revisada,-7.78,3.02,26.51
Analytics_Data_Attempt_35,7100,132000,Cidades-Inteligentes-01-Superficie Revisada,-8.41,3.02,17.73
Analytics_Data_Attempt_35,7178,133000,Cidades-Inteligentes-01-Superficie Revisada,-8.19,3.02,8.83
Analytics_Data_Attempt_35,7269,134000,Cidades-Inteligentes-01-Superficie Revisada,-8.5,3.08,0.35
Analytics_Data_Attempt_35,7323,135000,Cidades-Inteligentes-01-Superficie Revisada,-7.97,3.11,-1.39
Analytics_Data_Attempt_35,7356,136000,Cidades-Inteligentes-01-Superficie Revisada,-7.59,3.11,-2.16
Analytics_Data_Attempt_35,7447,137000,Cidades-Inteligentes-01-Superficie Revisada,-6.55,-6.22,-4.13
Analytics_Data_Attempt_35,7477,138000,Cidades-Inteligentes-01-Superficie Revisada,-6.11,-6.98,-4.78
Analytics_Data_Attempt_35,7594,139000,Cidades-Inteligentes-01-Superficie Revisada,2.36,-6.98,-5.09
Analytics_Data_Attempt_35,7678,140000,Cidades-Inteligentes-01-Superficie Revisada,6.74,-6.98,-3.46
Analytics_Data_Attempt_35,7765,141000,Cidades-Inteligentes-01-Superficie Revisada,10.52,-6.98,-5.63
Analytics_Data_Attempt_35,7879,142000,Cidades-Inteligentes-01-Superficie Revisada,8.96,-6.98,-11.47
Analytics_Data_Attempt_35,7969,143000,Cidades-Inteligentes-01-Superficie Revisada,7.8,-6.98,-15.83
Analytics_Data_Attempt_35,8082,144000,Cidades-Inteligentes-01-Superficie Revisada,1.61,-6.98,-16.44
Analytics_Data_Attempt_35,8167,145000,Cidades-Inteligentes-01-Superficie Revisada,-5.14,-6.68,-16.87
Analytics_Data_Attempt_35,8265,146000,Cidades-Inteligentes-01-Superficie Revisada,-0.79,-6.98,-14.35
Analytics_Data_Attempt_35,8368,147000,Cidades-Inteligentes-01-Superficie Revisada,5.93,-6.98,-11.93
Analytics_Data_Attempt_35,8469,148000,Cidades-Inteligentes-01-Superficie Revisada,5.59,-6.98,-12.47
Analytics_Data_Attempt_35,8566,149000,Cidades-Inteligentes-01-Superficie Revisada,8.28,-6.98,-15.96
Analytics_Data_Attempt_35,8625,150000,Cidades-Inteligentes-01-Superficie Revisada,8.25,-6.98,-14.04
Analytics_Data_Attempt_35,8695,154000,Cidades-Inteligentes-01-Superficie Revisada,4.51,-6.98,-9.22
Analytics_Data_Attempt_35,8770,155000,Cidades-Inteligentes-01-Superficie Revisada,9.07,-6.98,-10.47
Analytics_Data_Attempt_35,8883,156000,Cidades-Inteligentes-01-Superficie Revisada,15.91,-10.52,-10.95
Analytics_Data_Attempt_35,8946,157000,Cidades-Inteligentes-01-Superficie Revisada,16.1,-16.98,-10.99
Analytics_Data_Attempt_35,9014,159000,Cidades-Inteligentes-01-Superficie Revisada,15.87,-16.98,-10.52
Analytics_Data_Attempt_35,9042,160000,Cidades-Inteligentes-01-Superficie Revisada,15.93,-16.98,-10.41
Analytics_Data_Attempt_35,9087,165000,Cidades-Inteligentes-01-Superficie Revisada,15.86,-16.98,-11.44
Analytics_Data_Attempt_35,9162,166000,Cidades-Inteligentes-01-Superficie Revisada,15.66,-16.98,-6.93
Analytics_Data_Attempt_35,9271,167000,Cidades-Inteligentes-01-Superficie Revisada,18.79,-16.98,-12.75
Analytics_Data_Attempt_35,9369,168000,Cidades-Inteligentes-01-Superficie Revisada,18.36,-17.41,-18.36
Analytics_Data_Attempt_35,9489,169000,Cidades-Inteligentes-01-Superficie Revisada,18.25,-19.78,-25.49
Analytics_Data_Attempt_35,9614,170000,Cidades-Inteligentes-01-Superficie Revisada,18.8,-22.09,-34.43
Analytics_Data_Attempt_35,9733,171000,Cidades-Inteligentes-01-Superficie Revisada,21.43,-22.98,-42.49
Analytics_Data_Attempt_35,9838,172000,Cidades-Inteligentes-01-Superficie Revisada,21.55,-22.98,-51.1
Analytics_Data_Attempt_35,9946,173000,Cidades-Inteligentes-01-Superficie Revisada,26.16,-22.98,-58.37
Analytics_Data_Attempt_35,10024,174000,Cidades-Inteligentes-01-Superficie Revisada,29.43,-22.98,-60.87
Analytics_Data_Attempt_35,10118,175000,Cidades-Inteligentes-01-Superficie Revisada,28.74,-22.98,-67.1
Analytics_Data_Attempt_35,10214,176000,Cidades-Inteligentes-01-Superficie Revisada,27.68,-22.98,-74.94
Analytics_Data_Attempt_35,10310,177000,Cidades-Inteligentes-01-Superficie Revisada,27.05,-22.98,-77.11
Analytics_Data_Attempt_35,10411,178000,Cidades-Inteligentes-01-Superficie Revisada,30.26,-22.98,-70.03
Analytics_Data_Attempt_35,10515,179000,Cidades-Inteligentes-01-Superficie Revisada,27.23,-22.98,-62.63
Analytics_Data_Attempt_35,10597,180000,Cidades-Inteligentes-01-Superficie Revisada,23.73,-22.98,-63.04
Analytics_Data_Attempt_35,10632,181000,Cidades-Inteligentes-01-Superficie Revisada,23.23,-22.98,-63.05
Analytics_Data_Attempt_35,10657,182000,Cidades-Inteligentes-01-Superficie Revisada,23.02,-22.98,-64.45
Analytics_Data_Attempt_35,10706,183000,Cidades-Inteligentes-01-Superficie Revisada,22.48,-22.98,-65.66
Analytics_Data_Attempt_35,10803,184000,Cidades-Inteligentes-01-Superficie Revisada,21.26,-22.98,-63.7
Analytics_Data_Attempt_35,10822,185000,Cidades-Inteligentes-01-Superficie Revisada,22.24,-22.98,-62.71
Analytics_Data_Attempt_35,10846,186000,Cidades-Inteligentes-01-Superficie Revisada,22.85,-22.98,-62.08
Analytics_Data_Attempt_35,10913,187000,Cidades-Inteligentes-01-Superficie Revisada,19.82,-22.98,-65.87
Analytics_Data_Attempt_35,11015,188000,Cidades-Inteligentes-01-Superficie Revisada,15.16,-22.98,-68.48
Analytics_Data_Attempt_35,11125,189000,Cidades-Inteligentes-01-Superficie Revisada,12.88,-22.98,-63.57
Analytics_Data_Attempt_35,11181,190000,Cidades-Inteligentes-01-Superficie Revisada,13.09,-22.98,-61.73
Analytics_Data_Attempt_35,11259,191000,Cidades-Inteligentes-01-Superficie Revisada,7.69,-22.98,-61.12
Analytics_Data_Attempt_35,11375,192000,Cidades-Inteligentes-01-Superficie Revisada,0.3,-22.98,-65.03
Analytics_Data_Attempt_35,11496,193000,Cidades-Inteligentes-01-Superficie Revisada,-0.85,-22.98,-71.86
Analytics_Data_Attempt_35,11613,194000,Cidades-Inteligentes-01-Superficie Revisada,1.65,-22.98,-80.31
Analytics_Data_Attempt_35,11734,195000,Cidades-Inteligentes-01-Superficie Revisada,3.79,-22.98,-88.85
Analytics_Data_Attempt_35,11853,196000,Cidades-Inteligentes-01-Superficie Revisada,2.66,-22.98,-97.59
Analytics_Data_Attempt_35,11975,197000,Cidades-Inteligentes-01-Superficie Revisada,-0.32,-22.98,-102.25
Analytics_Data_Attempt_35,12097,198000,Cidades-Inteligentes-01-Superficie Revisada,1.61,-22.98,-95.07
Analytics_Data_Attempt_35,12214,199000,Cidades-Inteligentes-01-Superficie Revisada,8.62,-23.58,-92.47
Analytics_Data_Attempt_35,12324,200000,Cidades-Inteligentes-01-Superficie Revisada,16.41,-24.98,-89.86
Analytics_Data_Attempt_35,12432,201000,Cidades-Inteligentes-01-Superficie Revisada,17.72,-23.58,-81.1
Analytics_Data_Attempt_35,12539,202000,Cidades-Inteligentes-01-Superficie Revisada,19.05,-22.98,-72.58
Analytics_Data_Attempt_35,12648,203000,Cidades-Inteligentes-01-Superficie Revisada,23.26,-22.98,-64.54
Analytics_Data_Attempt_35,12754,204000,Cidades-Inteligentes-01-Superficie Revisada,30.17,-22.98,-61.06
Analytics_Data_Attempt_35,12856,205000,Cidades-Inteligentes-01-Superficie Revisada,39.05,-24.98,-61.51
Analytics_Data_Attempt_35,12932,206000,Cidades-Inteligentes-01-Superficie Revisada,38.95,-24.98,-61.09
Analytics_Data_Attempt_35,12977,207000,Cidades-Inteligentes-01-Superficie Revisada,39.55,-24.98,-61.64
Analytics_Data_Attempt_35,12990,208000,Cidades-Inteligentes-01-Superficie Revisada,39.51,-24.98,-62.08
Analytics_Data_Attempt_35,13038,209000,Cidades-Inteligentes-01-Superficie Revisada,39.73,-24.98,-64.18
Analytics_Data_Attempt_35,13123,210000,Cidades-Inteligentes-01-Superficie Revisada,40.99,-26.23,-68.02
Analytics_Data_Attempt_35,13171,211000,Cidades-Inteligentes-01-Superficie Revisada,40.49,-25.39,-66.3
Analytics_Data_Attempt_35,13210,212000,Cidades-Inteligentes-01-Superficie Revisada,41.04,-26.36,-68.19
Analytics_Data_Attempt_35,13248,213000,Cidades-Inteligentes-01-Superficie Revisada,41.04,-26.82,-69.2
Analytics_Data_Attempt_35,13257,214000,Cidades-Inteligentes-01-Superficie Revisada,40.67,-26.61,-68.77
Analytics_Data_Attempt_35,13305,215000,Cidades-Inteligentes-01-Superficie Revisada,39.13,-25.73,-66.95
Analytics_Data_Attempt_35,13350,216000,Cidades-Inteligentes-01-Superficie Revisada,39.5,-24.98,-65.46
Analytics_Data_Attempt_35,13389,218000,Cidades-Inteligentes-01-Superficie Revisada,39.45,-24.98,-65.33
Analytics_Data_Attempt_35,13480,220000,Cidades-Inteligentes-01-Superficie Revisada,40.17,-24.98,-58.14
Analytics_Data_Attempt_35,13590,221000,Cidades-Inteligentes-01-Superficie Revisada,40.2,-25.61,-49.22
Analytics_Data_Attempt_35,13693,222000,Cidades-Inteligentes-01-Superficie Revisada,41.04,-26.42,-47.61
Analytics_Data_Attempt_35,13803,223000,Cidades-Inteligentes-01-Superficie Revisada,46.44,-27.72,-46.72
Analytics_Data_Attempt_35,13902,224000,Cidades-Inteligentes-01-Superficie Revisada,47.52,-28.98,-51.32
Analytics_Data_Attempt_35,14016,225000,Cidades-Inteligentes-01-Superficie Revisada,50.25,-28.98,-56.74
Analytics_Data_Attempt_35,14125,226000,Cidades-Inteligentes-01-Superficie Revisada,48.17,-28.98,-65.49
Analytics_Data_Attempt_35,14229,227000,Cidades-Inteligentes-01-Superficie Revisada,42.33,-26.98,-71.84
Analytics_Data_Attempt_35,14332,228000,Cidades-Inteligentes-01-Superficie Revisada,35.53,-26.98,-77.48
Analytics_Data_Attempt_35,14375,229000,Cidades-Inteligentes-01-Superficie Revisada,35.0,-26.98,-79.34
Analytics_Data_Attempt_35,14376,230000,Cidades-Inteligentes-01-Superficie Revisada,35.0,-26.98,-79.35
Analytics_Data_Attempt_35,14477,231000,Cidades-Inteligentes-01-Superficie Revisada,31.17,-26.95,-86.79
Analytics_Data_Attempt_35,14577,232000,Cidades-Inteligentes-01-Superficie Revisada,28.41,-26.98,-95.01
Analytics_Data_Attempt_35,14661,233000,Cidades-Inteligentes-01-Superficie Revisada,27.7,-26.98,-101.07
Analytics_Data_Attempt_35,14763,234000,Cidades-Inteligentes-01-Superficie Revisada,24.21,-26.98,-97.2
Analytics_Data_Attempt_35,14865,235000,Cidades-Inteligentes-01-Superficie Revisada,17.87,-24.98,-91.15
Analytics_Data_Attempt_35,14944,236000,Cidades-Inteligentes-01-Superficie Revisada,20.07,-24.98,-93.28
Analytics_Data_Attempt_35,15002,237000,Cidades-Inteligentes-01-Superficie Revisada,22.9,-26.43,-95.95
Analytics_Data_Attempt_35,15044,238000,Cidades-Inteligentes-01-Superficie Revisada,22.12,-25.83,-95.04
Analytics_Data_Attempt_35,15115,239000,Cidades-Inteligentes-01-Superficie Revisada,23.48,-26.74,-96.21
Analytics_Data_Attempt_35,15212,240000,Cidades-Inteligentes-01-Superficie Revisada,26.2,-26.98,-97.55
Analytics_Data_Attempt_35,15274,241000,Cidades-Inteligentes-01-Superficie Revisada,25.86,-26.98,-101.95
Analytics_Data_Attempt_35,15379,242000,Cidades-Inteligentes-01-Superficie Revisada,24.45,-26.98,-100.2
Analytics_Data_Attempt_35,15425,243000,Cidades-Inteligentes-01-Superficie Revisada,24.59,-26.98,-100.21
